SRC_ID_Customer,AccountNumber,SRC_ID_Store,StoreName,SRC_ID_CustomerTerritory,CustomerTerritoryName,CustomerTerritoryCountryRegionCode,SRC_ID_Person,PersonPersonType,PersonTitle,PersonFirstName,PersonMiddleName,PersonLastName,PersonEmailPromotion
354,29522,AW00029522,370,Resale Services,4,Southwest,US,369,SC,Mr.,Thomas,B.,Armstrong,0
355,29523,AW00029523,372,The Gear Store,4,Southwest,US,371,SC,Mr.,John,,Arthur,0
356,29524,AW00029524,374,Immense Manufacturing Company,3,Central,US,373,SC,Mr.,Chris,,Ashton,1
357,29525,AW00029525,376,Extended Bike Sales,4,Southwest,US,375,SC,Ms.,Teresa,,Atkinson,0
358,29526,AW00029526,378,Pedaling Components,8,Germany,DE,377,SC,Mr.,John,P.,Ault,0
359,29527,AW00029527,380,Workout Emporium,6,Canada,CA,379,SC,Mr.,Robert,A.,Avalos,0
360,29528,AW00029528,382,Work and Play Association,3,Central,US,381,SC,Mr.,Stephen,M.,Ayers,0
361,29529,AW00029529,384,Seaside Bike Works,9,Australia,AU,383,SC,Mr.,Phillip,M.,Bacalzo,0
362,29530,AW00029530,386,Nice Bikes,6,Canada,CA,385,SC,Mr.,Daniel,,Blanco,0
363,29531,AW00029531,388,Remarkable Bike Store,1,Northwest,US,387,SC,Mr.,Cory,K.,Booth,1
364,29532,AW00029532,390,Road-Way Mart,1,Northwest,US,389,SC,Mr.,James,B.,Bailey,0
365,29533,AW00029533,392,Small Cycle Store,3,Central,US,391,SC,Mr.,Douglas,A.,Baldwin,0
366,29534,AW00029534,394,Blue-Ribbon Bike Company,5,Southeast,US,393,SC,Ms.,Jennifer,B.,Bales,1
367,29535,AW00029535,398,Grand Bicycle Stores,4,Southwest,US,397,SC,Mr.,Wayne,N.,Banack,2
368,29536,AW00029536,406,Kickstand Sellers,3,Central,US,405,SC,Mr.,Robert,L.,Barker,0
369,29537,AW00029537,408,Nearest Bike Store,9,Australia,AU,407,SC,Ms.,Rebecca,R.,Barley,2
370,29538,AW00029538,410,Fast Bike Works,9,Australia,AU,409,SC,Ms.,Brenda,L.,Barlow,1
371,29539,AW00029539,412,Gasless Cycle Shop,6,Canada,CA,411,SC,Mr.,Josh,,Barnhill,0
372,29540,AW00029540,414,Lubricant and Grease Suppliers,5,Southeast,US,413,SC,Mr.,Adam,,Barr,1
373,29541,AW00029541,418,Transportation Options,6,Canada,CA,417,SC,,Gytis,M,Barzdukas,0
374,29542,AW00029542,420,Capital Riding Supplies,8,Germany,DE,419,SC,Mr.,David,M.,Bartness,0
375,29543,AW00029543,422,Bike Boutique,2,Northeast,US,421,SC,Ms.,Karel,E.,Bates,1
376,29544,AW00029544,428,Finer Cycle Shop,6,Canada,CA,427,SC,Mr.,Shaun,,Beasley,1
377,29545,AW00029545,430,Center Cycle Shop,1,Northwest,US,429,SC,Mr.,John,A.,Beaver,0
378,29546,AW00029546,432,Bulk Discount Store,10,United Kingdom,GB,431,SC,Mr.,Christopher,R.,Beck,0
379,29547,AW00029547,436,Second Bike Shop,9,Australia,AU,435,SC,Mr.,Benjamin,J.,Becker,0
380,29548,AW00029548,438,First-Rate Outlet,6,Canada,CA,437,SC,Ms.,Ann,,Beebe,0
381,29549,AW00029549,440,Juvenile Sports Equipment,5,Southeast,US,439,SC,Mr.,Shane,J.,Belli,1
382,29550,AW00029550,442,Another Bicycle Company,1,Northwest,US,441,SC,Mr.,Stanley,A.,Alan,0
383,29551,AW00029551,444,Fourth Bike Store,2,Northeast,US,443,SC,Mr.,Mason,,Bendixen,0
384,29552,AW00029552,446,Rodeway Bike Store,8,Germany,DE,445,SC,Mr.,John,M.,Bennetts,0
385,29553,AW00029553,450,Unsurpassed Bikes,4,Southwest,US,449,SC,Ms.,Edna,J.,Benson,0
386,29554,AW00029554,452,Field Trip Inc,3,Central,US,451,SC,Mr.,Payton,P.,Benson,0
387,29555,AW00029555,454,Tire Company,2,Northeast,US,453,SC,Mr.,Max,,Benson,0
388,29556,AW00029556,456,Uncompromising Quality Co,9,Australia,AU,455,SC,Mr.,Scot,A.,Bent,0
389,29557,AW00029557,464,Odometers and Accessories Company,6,Canada,CA,463,SC,Mr.,Alexander,J.,Berger,1
390,29558,AW00029558,466,Scratch-Resistant Finishes Company,6,Canada,CA,465,SC,Mr.,John,M.,Berger,0
391,29559,AW00029559,472,Safe Cycles Shop,1,Northwest,US,471,SC,Mr.,Robert,M.,Bernacchi,1
392,29560,AW00029560,474,Number 1 Supply,4,Southwest,US,473,SC,Mr.,Matthias,,Berndt,1
393,29561,AW00029561,476,Industrial Supplies,5,Southeast,US,475,SC,,John,,Berry,0
394,29562,AW00029562,478,Golf and Cycle Store,4,Southwest,US,477,SC,Mr.,Steven,B.,Brown,0
395,29563,AW00029563,480,Front Runner Bikes,5,Southeast,US,479,SC,Mr.,Chris,N.,Bidelman,0
396,29564,AW00029564,482,Favorite Toy Distributor,7,France,FR,481,SC,Ms.,Mary,B.,Billstrom,1
397,29565,AW00029565,484,World Bike Discount Store,4,Southwest,US,483,SC,Mr.,Jimmy,,Bischoff,1
398,29566,AW00029566,488,Historic Bicycle Sales,3,Central,US,487,SC,Ms.,Mae,M.,Black,2
399,29567,AW00029567,490,Commuter Bicycle Store,6,Canada,CA,489,SC,Ms.,Jackie,E.,Blackwell,1
400,29568,AW00029568,492,Coalition Bike Company,4,Southwest,US,491,SC,Mr.,Donald,L.,Blanton,0
401,29569,AW00029569,494,Travel Systems,3,Central,US,493,SC,Ms.,Linda,E.,Burnett,2
402,29570,AW00029570,496,Grease and Oil Products Company,4,Southwest,US,495,SC,Mr.,Michael,Greg,Blythe,0
403,29571,AW00029571,498,Moderately-Priced Bikes Store,1,Northwest,US,497,SC,Ms.,Gabriel,L.,Bockenkamp,0
404,29572,AW00029572,502,Eighty Toy Stores,5,Southeast,US,501,SC,Ms.,Corinna,,Bolender,0
405,29573,AW00029573,504,Economy Bikes Company,4,Southwest,US,503,SC,Sr.,Luis,,Bonifaz,2
406,29574,AW00029574,506,Third Bike Store,4,Southwest,US,505,SC,Mr.,Randall,,Boseman,2
407,29575,AW00029575,508,Atypical Bike Company,7,France,FR,507,SC,Ms.,Stephanie,,Bourne,0
408,29576,AW00029576,510,Bikes for Two,6,Canada,CA,509,SC,Mr.,Eli,,Bowen,1
409,29577,AW00029577,512,Metal Processing Company,6,Canada,CA,511,SC,Mr.,Lester,J.,Bowman,0
410,29578,AW00029578,514,Widget Bicycle Specialists,5,Southeast,US,513,SC,Mr.,David,M.,Bradley,1
411,29579,AW00029579,516,Initial Bike Company,3,Central,US,515,SC,Mr.,Cornelius,L.,Brandon,0
412,29580,AW00029580,518,Latest Sports Equipment,1,Northwest,US,517,SC,Mr.,Richard,,Bready,0
413,29581,AW00029581,520,Modern Bike Store,2,Northeast,US,519,SC,Ms.,Sara,N.,Breer,0
414,29582,AW00029582,522,Raw Materials Inc,1,Northwest,US,521,SC,Mr.,Ted,,Bremer,1
415,29583,AW00029583,524,Lots of Bikes Storehouse,3,Central,US,523,SC,Mr.,Alan,,Brewer,1
416,29584,AW00029584,526,Futuristic Bikes,4,Southwest,US,525,SC,Mr.,Walter,J.,Brian,1
417,29585,AW00029585,528,Parcel Express Delivery Service,1,Northwest,US,527,SC,Mr.,Christopher,M.,Bright,0
418,29586,AW00029586,532,North Bike Company,8,Germany,DE,531,SC,Mr.,David,J.,Brink,1
419,29587,AW00029587,534,Prosperous Tours,10,United Kingdom,GB,533,SC,Mr.,John,R.,Brooks,0
420,29588,AW00029588,536,Nonskid Tire Company,1,Northwest,US,535,SC,Mr.,Willie,P.,Brooks,2
421,29589,AW00029589,538,Amalgamated Parts Shop,8,Germany,DE,537,SC,Ms.,Carolee,J.,Brown,0
422,29590,AW00029590,540,Metro Bike Works,3,Central,US,539,SC,Mr.,Jo,,Brown,1
423,29591,AW00029591,542,Best o' Bikes,3,Central,US,541,SC,Mr.,Robert,,Brown,0
424,29592,AW00029592,544,Painters Bicycle Specialists,2,Northeast,US,543,SC,Mr.,Kevin,F.,Browne,1
425,29593,AW00029593,546,Client Discount Store,3,Central,US,545,SC,Ms.,Mary,K.,Browning,1
426,29594,AW00029594,548,Eastside Sporting Goods,2,Northeast,US,547,SC,Mr.,Dave,P.,Browning,0
427,29595,AW00029595,550,Helmets and Cycles,9,Australia,AU,549,SC,Ms.,Bridget,E.,Browqett,1
428,29596,AW00029596,552,Requisite Part Supply,6,Canada,CA,551,SC,Mr.,Eric,J.,Brumfield,0
429,29597,AW00029597,554,Racks and Security Systems,5,Southeast,US,553,SC,Mr.,Dick,R.,Brummer,0
430,29598,AW00029598,556,Mechanical Products Ltd.,4,Southwest,US,555,SC,Mr.,Michael,,Brundage,0
431,29599,AW00029599,558,Commendable Bikes,1,Northwest,US,557,SC,Ms.,Shirley,R.,Bruner,2
432,29600,AW00029600,560,Online Bike Sellers,3,Central,US,559,SC,Ms.,June,B.,Brunner,0
433,29601,AW00029601,562,Custom Accessories Company,6,Canada,CA,561,SC,Mr.,Dirk,J.,Bruno,0
434,29602,AW00029602,564,Unusual Bicycle Company,9,Australia,AU,563,SC,Ms.,Nancy,,Buchanan,0
435,29603,AW00029603,566,Courteous Bicycle Specialists,6,Canada,CA,565,SC,Sra.,Janaina Barreiro Gambaro,,Bueno,1
436,29604,AW00029604,568,Hobby Store,5,Southeast,US,567,SC,Mr.,Edward,T.,Buensalido,0
437,29605,AW00029605,570,Professional Cycle Store,4,Southwest,US,569,SC,Ms.,Megan,E.,Burke,2
438,29606,AW00029606,574,Fifth Bike Store,1,Northwest,US,573,SC,Ms.,Karren,K.,Burkhardt,0
439,29607,AW00029607,578,Rambling Tours,8,Germany,DE,577,SC,Ms.,Dana,H.,Burnell,0
440,29608,AW00029608,580,Farthest Bike Store,6,Canada,CA,579,SC,Mr.,Timothy,B.,Burnett,2
441,29609,AW00029609,582,Excellent Bikes,8,Germany,DE,581,SC,Mr.,Stephen,R.,Burton,0
442,29610,AW00029610,584,Curbside Universe,2,Northeast,US,583,SC,Ms.,Deanna,R.,Buskirk,1
443,29611,AW00029611,586,Alternative Vehicles,1,Northwest,US,585,SC,Mr.,Jared,L.,Bustamante,0
444,29612,AW00029612,588,Channel Outlet,10,United Kingdom,GB,587,SC,Mr.,Richard,A.,Byham,2
445,29613,AW00029613,590,Full Sports Supply,7,France,FR,589,SC,Mr.,David,J.,Byrnes,1
446,29614,AW00029614,592,Retail Mall,6,Canada,CA,591,SC,Mr.,Ryan,,Calafato,1
447,29615,AW00029615,596,Metro Metals Co.,10,United Kingdom,GB,595,SC,Ms.,Mari,B.,Caldwell,2
448,29616,AW00029616,598,Sheet Metal Manufacturing,4,Southwest,US,597,SC,Ms.,Barbara,J.,Calone,0
449,29617,AW00029617,600,Thorough Parts and Repair Services,1,Northwest,US,599,SC,Ms.,Lindsey,R.,Camacho,0
450,29618,AW00029618,602,Uttermost Bike Shop,10,United Kingdom,GB,601,SC,Sr.,Gustavo,,Camargo,0
451,29619,AW00029619,604,Mechanical Sports Center,2,Northeast,US,603,SC,Ms.,DeeDee,J.,Cameron,1
452,29620,AW00029620,608,Two-Wheeled Transit Company,6,Canada,CA,607,SC,Ms.,Joan,M.,Campbell,0
453,29621,AW00029621,610,Mountain Emporium,5,Southeast,US,609,SC,Mr.,David,,Campbell,2
454,29622,AW00029622,612,Metro Cycle Shop,1,Northwest,US,611,SC,Mr.,Henry,L.,Campen,2
455,29623,AW00029623,614,Outdoor Sporting Goods,4,Southwest,US,613,SC,Mr.,Chris,,Cannon,0
456,29624,AW00029624,616,Tread Industries,5,Southeast,US,615,SC,Mr.,Joseph,J.,Cantoni,0
457,29625,AW00029625,618,Petroleum Products Distributors,6,Canada,CA,617,SC,Ms.,Suzana De Abreu,A.,Canuto,2
458,29626,AW00029626,620,Tandem Bicycle Store,5,Southeast,US,619,SC,Mr.,Jun,,Cao,0
459,29627,AW00029627,622,Bikes and Motorbikes,6,Canada,CA,621,SC,Mr.,Johnny,A.,Caprio,0
460,29628,AW00029628,624,Budget Toy Store,9,Australia,AU,623,SC,Mr.,Richard,,Carey,1
461,29629,AW00029629,626,Camping and Sports Store,6,Canada,CA,625,SC,Mr.,Carlton,M.,Carlisle,0
462,29630,AW00029630,628,Ace Bicycle Supply,7,France,FR,627,SC,Mr.,Ty Loren,,Carlson,0
463,29631,AW00029631,630,Rural Department Store,4,Southwest,US,629,SC,Ms.,Jane,N.,Carmichael,1
464,29632,AW00029632,632,Sports Commodities,1,Northwest,US,631,SC,Ms.,Jovita,A.,Carmody,0
465,29633,AW00029633,634,Riverside Company,2,Northeast,US,633,SC,Mr.,Steve,J.,Carnes,2
466,29634,AW00029634,636,Bicycle Exporters,8,Germany,DE,635,SC,Mr.,Fernando,,Caro,1
467,29635,AW00029635,638,Responsible Bike Dealers,3,Central,US,637,SC,Mr.,Rob,,Caron,0
468,29636,AW00029636,640,Western Bike Supplies,1,Northwest,US,639,SC,Mr.,Andy,,Carothers,0
469,29637,AW00029637,642,Advanced Bike Components,4,Southwest,US,641,SC,Ms.,Donna,F.,Carreras,1
470,29638,AW00029638,644,Aerobic Exercise Company,4,Southwest,US,643,SC,Ms.,Rosmarie,J.,Carroll,0
471,29639,AW00029639,648,Corner Bicycle Supply,6,Canada,CA,647,SC,Mr.,Joseph,N.,Castellucio,2
472,29640,AW00029640,650,Distance Bikes,5,Southeast,US,649,SC,Ms.,Pamela,A.,Carlson,2
473,29641,AW00029641,652,Westside Plaza,4,Southwest,US,651,SC,Mr.,Raul,E.,Casts,0
474,29642,AW00029642,654,Ultimate Bike Shop,5,Southeast,US,653,SC,Ms.,Elizabeth,E.,Catalano,0
475,29643,AW00029643,656,Outstanding Cycles,1,Northwest,US,655,SC,Mr.,Matthew,J.,Cavallari,0
476,29644,AW00029644,658,Vigorous Sports Store,10,United Kingdom,GB,657,SC,Ms.,Brigid,F.,Cavendish,1
477,29645,AW00029645,660,Sports Merchandise,1,Northwest,US,659,SC,Mr.,Andrew,,Cencini,0
478,29646,AW00029646,662,Fitness Toy Store,4,Southwest,US,661,SC,Ms.,Stacey,M.,Cereghino,1
479,29647,AW00029647,664,Casual Bicycle Store,2,Northeast,US,663,SC,Mr.,Baris,,Cetinok,1
480,29648,AW00029648,666,Fitness Discount Store,9,Australia,AU,665,SC,Mr.,Sean,,Chai,0
481,29649,AW00029649,668,General Cycle Storehouse,6,Canada,CA,667,SC,Mr.,Pat,A.,Chambers,0
482,29650,AW00029650,670,Fitness Cycling,4,Southwest,US,669,SC,Mr.,Forrest,J.,Chandler,1
483,29651,AW00029651,672,Good Bike Shop,3,Central,US,671,SC,Mr.,Lee,J.,Chapla,2
484,29652,AW00029652,676,Inexpensive Parts Shop,9,Australia,AU,675,SC,Mr.,Neil,,Charney,2
485,29653,AW00029653,682,Thrilling Bike Tours,4,Southwest,US,681,SC,Mr.,Pei,,Chow,0
486,29654,AW00029654,684,This Area Sporting Goods,3,Central,US,683,SC,Mr.,Yao-Qiang,,Cheng,1
487,29655,AW00029655,686,Full-Service Bike Store,3,Central,US,685,SC,Ms.,Nicky,E.,Chesnut,2
488,29656,AW00029656,688,Plastic Products Manufacturers,9,Australia,AU,687,SC,Ms.,Susan,B.,Chestnut,0
489,29657,AW00029657,690,Kids and Adults Cycle Shop,9,Australia,AU,689,SC,Mr.,Martin,,Chisholm,0
490,29658,AW00029658,692,Grand Discount Store,2,Northeast,US,691,SC,Mr.,Mike,M.,Choi,0
491,29659,AW00029659,694,Genuine Bike Shop,4,Southwest,US,693,SC,Ms.,Ruth,A.,Choin,0
492,29660,AW00029660,696,Extreme Riding Supplies,4,Southwest,US,695,SC,Mr.,Anthony,,Chor,1
493,29661,AW00029661,698,Bike Rims Company,5,Southeast,US,697,SC,Mr.,Charles,M.,Christensen,2
494,29662,AW00029662,700,Fleet Bikes,4,Southwest,US,699,SC,Ms.,Jill,J.,Christie,0
495,29663,AW00029663,702,Local Hardware Factory,3,Central,US,701,SC,Ms.,Alice,,Clark,1
496,29664,AW00029664,704,Only Bikes and Accessories,2,Northeast,US,703,SC,Ms.,Gina,N.,Clark,2
497,29665,AW00029665,706,Rental Gallery,9,Australia,AU,705,SC,Mr.,James,J.,Clark,2
498,29666,AW00029666,708,South Bike Company,6,Canada,CA,707,SC,Ms.,Jane,,Clayton,0
499,29667,AW00029667,710,Wonderful Bikes Inc.,5,Southeast,US,709,SC,Ms.,Kristine,J.,Cleary,2
500,29668,AW00029668,714,Discount Bicycle Specialists,3,Central,US,713,SC,Ms.,Connie,L.,Coffman,0
501,29669,AW00029669,716,Famous Bike Sales and Service,2,Northeast,US,715,SC,Ms.,Jeanette,R.,Cole,2
502,29670,AW00029670,718,First Supplies,9,Australia,AU,717,SC,Mr.,Eric,E.,Coleman,0
503,29671,AW00029671,720,Machines & Cycles Store,6,Canada,CA,719,SC,Mr.,Pat,,Coleman,0
504,29672,AW00029672,722,Pedals Warehouse,5,Southeast,US,721,SC,Mr.,Takiko,J.,Collins,0
505,29673,AW00029673,724,Two Wheels Cycle Store,4,Southwest,US,723,SC,Mr.,John,L.,Colon,0
506,29674,AW00029674,726,Westside Cycle Store,3,Central,US,725,SC,Mr.,Scott,A.,Colvin,2
507,29675,AW00029675,728,Wholesale Bikes,2,Northeast,US,727,SC,Mr.,Aaron,,Con,0
508,29676,AW00029676,730,Very Best Sports Supply,8,Germany,DE,729,SC,Mr.,Peter,,Connelly,0
509,29677,AW00029677,732,Urban Sports Emporium,6,Canada,CA,731,SC,Mr.,William,J.,Conner,0
510,29678,AW00029678,734,Superlative Bikes,5,Southeast,US,733,SC,Ms.,Stephanie,,Conroy,0
511,29679,AW00029679,736,Primary Cycle Shop,8,Germany,DE,735,SC,Ms.,Amy,R.,Consentino,0
512,29680,AW00029680,738,Sixth Bike Store,6,Canada,CA,737,SC,Ms.,Dorothy,J.,Contreras,0
513,29681,AW00029681,740,Touring Services,5,Southeast,US,739,SC,Mr.,Patrick,M.,Cook,0
514,29682,AW00029682,742,Vehicle Shop,4,Southwest,US,741,SC,Mr.,Scott,,Cooper,0
515,29683,AW00029683,744,First Department Stores,1,Northwest,US,743,SC,Ms.,Eva,,Corets,1
516,29684,AW00029684,746,Grand Sport Boutique,3,Central,US,745,SC,Mr.,Marlin,M.,Coriell,0
517,29685,AW00029685,752,Elemental Sporting Goods,5,Southeast,US,751,SC,Ms.,Pamela,R.,Cox,1
518,29686,AW00029686,754,Distinctive Store,4,Southwest,US,753,SC,Mr.,Jack,,Creasey,2
519,29687,AW00029687,758,Nearby Bike Mall,8,Germany,DE,757,SC,Ms.,Shelley,R.,Crow,0
520,29688,AW00029688,760,Handy Bike Services,3,Central,US,759,SC,Mr.,Grant,,Culbertson,0
521,29689,AW00029689,762,Friendly Bike Shop,1,Northwest,US,761,SC,Mr.,Scott,,Culp,0
522,29690,AW00029690,764,Fashionable Bikes and Accessories,1,Northwest,US,763,SC,Mr.,Conor,,Cunningham,0
523,29691,AW00029691,766,Extreme Toy Store,5,Southeast,US,765,SC,Mr.,Jose,M.,Curry,0
524,29692,AW00029692,768,Citywide Service and Repair,6,Canada,CA,767,SC,Mr.,Thierry,,D'Hers,0
525,29693,AW00029693,770,Best Cycle Store,8,Germany,DE,769,SC,Mr.,Ryan,,Danner,2
526,29694,AW00029694,772,Professional Sporting Goods,2,Northeast,US,771,SC,Mr.,Mike,,Danseglio,0
527,29695,AW00029695,774,Rugged Bikes,1,Northwest,US,773,SC,Ms.,Megan,N.,Davis,0
528,29696,AW00029696,776,Principal Bike Company,4,Southwest,US,775,SC,Sr.,Alvaro,,De Matos Miranda Filho,1
529,29697,AW00029697,778,One-Piece Handle Bars,5,Southeast,US,777,SC,Mr.,Jose,,De Oliveira,2
530,29698,AW00029698,780,Finer Riding Supplies,6,Canada,CA,779,SC,Mr.,Jacob,N.,Dean,1
531,29699,AW00029699,782,Neighborhood Store,6,Canada,CA,781,SC,Mr.,Alexander,J.,Deborde,0
532,29700,AW00029700,784,Online Bike Catalog,9,Australia,AU,783,SC,Ms.,Barbara,S.,Decker,0
533,29701,AW00029701,786,Outdoor Equipment Store,2,Northeast,US,785,SC,Mr.,Kirk,,DeGrasse,0
534,29702,AW00029702,788,Paint Supply,4,Southwest,US,787,SC,Ms.,Aidan,,Delaney,0
535,29703,AW00029703,790,Preferred Bikes,4,Southwest,US,789,SC,Mr.,Stefan,,Delmarco,2
536,29704,AW00029704,792,Rally Day Mall,5,Southeast,US,791,SC,Mr.,Shawn,R.,Demicell,2
537,29705,AW00029705,794,Rewarding Activities Company,6,Canada,CA,793,SC,Ms.,Della,F.,Demott Jr,0
538,29706,AW00029706,796,Rich Department Store,9,Australia,AU,795,SC,Mr.,Bruno,,Deniut,2
539,29707,AW00029707,798,Sales and Supply Company,5,Southeast,US,797,SC,Ms.,Helen,J.,Dennis,2
540,29708,AW00029708,800,Stationary Bikes and Stands,4,Southwest,US,799,SC,Mr.,Prashanth,,Desai,2
541,29709,AW00029709,802,Successful Sales Company,1,Northwest,US,801,SC,Ms.,Bev,L.,Desalvo,1
542,29710,AW00029710,804,Downtown Hotel,1,Northwest,US,803,SC,Ms.,Brenda,,Diaz,0
543,29711,AW00029711,806,Certified Sports Supply,6,Canada,CA,805,SC,Ms.,Gabriele,,Dickmann,0
544,29712,AW00029712,808,Registered Cycle Store,7,France,FR,807,SC,Ms.,Holly,,Dickson,0
545,29713,AW00029713,810,Rampart Amusement Company,10,United Kingdom,GB,809,SC,Mr.,Dick,,Dievendorff,2
546,29714,AW00029714,812,Sundry Sporting Goods,6,Canada,CA,811,SC,Mr.,Rudolph,J.,Dillon,0
547,29715,AW00029715,814,Excellent Riding Supplies,5,Southeast,US,813,SC,Mr.,Andrew,,Dixon,0
548,29716,AW00029716,816,Farthermost Bike Shop,4,Southwest,US,815,SC,Mr.,Blaine,,Dockter,1
549,29717,AW00029717,818,Suburban Cycle Shop,1,Northwest,US,817,SC,Ms.,Cindy,M.,Dodd,2
550,29718,AW00029718,820,Weekend Tours,2,Northeast,US,819,SC,Mr.,John,T.,Donovan,1
551,29719,AW00029719,822,Racing Bike Outlet,1,Northwest,US,821,SC,Ms.,Patricia,,Doyle,0
552,29720,AW00029720,824,Utilitarian Sporting Goods,1,Northwest,US,823,SC,Mr.,Gerald,M.,Drury,0
553,29721,AW00029721,826,Bike Goods ,5,Southeast,US,825,SC,Mr.,Gary,T.,Drury,1
554,29722,AW00029722,828,Vigorous Exercise Company,6,Canada,CA,827,SC,Mr.,Reuben,,D'sa,0
555,29723,AW00029723,830,Showcase for Cycles,8,Germany,DE,829,SC,Mr.,Ed,,Dudenhoefer,0
556,29724,AW00029724,832,Lease-a-Bike Shop,2,Northeast,US,831,SC,Mr.,Bernard,,Duerr,0
557,29725,AW00029725,834,Functional Store South,8,Germany,DE,833,SC,Ms.,Tish,R.,Duff,2
558,29726,AW00029726,836,Active Cycling,2,Northeast,US,835,SC,Sr.,Adrian,,Dumitrascu,0
559,29727,AW00029727,838,Stock Parts and Supplies,1,Northwest,US,837,SC,Mr.,Bart,,Duncan,1
560,29728,AW00029728,840,Roadway Supplies,1,Northwest,US,839,SC,Mr.,Maciej,,Dusza,1
561,29729,AW00029729,842,Sensational Discount Store,5,Southeast,US,841,SC,Ms.,Shelley,,Dyck,0
562,29730,AW00029730,844,Future Bikes,6,Canada,CA,843,SC,Ms.,Linda,R.,Ecoffey,2
563,29731,AW00029731,846,Super Sports Store,2,Northeast,US,845,SC,Ms.,Carla,L.,Eldridge,0
564,29732,AW00029732,848,Satin Finish Company,4,Southwest,US,847,SC,Ms.,Carol,B.,Elliott,2
565,29733,AW00029733,850,Regional Manufacturing,4,Southwest,US,849,SC,Ms.,Shannon,P.,Elliott,0
566,29734,AW00029734,852,Original Bicycle Supply Company,6,Canada,CA,851,SC,Ms.,Jauna,E.,Elson,1
567,29735,AW00029735,854,First Center,7,France,FR,853,SC,Mr.,Michael,,Emanuel,0
568,29736,AW00029736,856,Action Bicycle Specialists,10,United Kingdom,GB,855,SC,Mr.,Terry,,Eminhizer,0
569,29737,AW00029737,858,Roadway Bike Emporium,1,Northwest,US,857,SC,Mr.,John,,Emory,1
570,29738,AW00029738,860,Sleek Bikes ,3,Central,US,859,SC,Ms.,Gail,,Erickson,1
571,29739,AW00029739,862,Retail Sporting Equipment,4,Southwest,US,861,SC,Mr.,Mark,B,Erickson,2
572,29740,AW00029740,864,Price-Cutter Discount Bikes,6,Canada,CA,863,SC,Ms.,Martha,R.,Espinoza,1
573,29741,AW00029741,868,Central Bicycle Specialists,10,United Kingdom,GB,867,SC,Sra.,Janeth,,Esteves,1
574,29742,AW00029742,870,Vast Bike Sales and Rental,1,Northwest,US,869,SC,Ms.,Twanna,R.,Evans,2
575,29743,AW00029743,872,Summer Sports Place,3,Central,US,871,SC,Ms.,Ann,R.,Evans,1
576,29744,AW00029744,874,Real Sporting Goods,4,Southwest,US,873,SC,Mr.,John,,Evans,0
577,29745,AW00029745,876,Versatile Sporting Goods Company,8,Germany,DE,875,SC,Mr.,Marc,,Faeber,0
578,29746,AW00029746,878,Bicycle Outfitters,2,Northeast,US,877,SC,Mr.,Fadi,,Fakhouri,0
579,29747,AW00029747,880,The Bike Shop,1,Northwest,US,879,SC,Ms.,Carolyn,,Farino,2
580,29748,AW00029748,882,Safe Toys,4,Southwest,US,881,SC,Ms.,Geri,P.,Farrell,1
581,29749,AW00029749,884,Qualified Sales and Repair Services,5,Southeast,US,883,SC,Ms.,Hanying,,Feng,0
582,29750,AW00029750,886,Our Sporting Goods Store,6,Canada,CA,885,SC,Ms.,Rhoda,J.,Finley,0
583,29751,AW00029751,888,Lustrous Paints and Components,8,Germany,DE,887,SC,Mr.,Duane,R.,Fitzgerald,1
584,29752,AW00029752,890,Expert Sports Store,2,Northeast,US,889,SC,Mr.,James,,Fine,0
585,29753,AW00029753,892,Coho Sports,1,Northwest,US,891,SC,Ms.,Kathie,,Flood,0
586,29754,AW00029754,894,Jumbo Bikes,9,Australia,AU,893,SC,Mr.,Jay,,Fluegel,0
587,29755,AW00029755,896,Quick Delivery Service,6,Canada,CA,895,SC,Ms.,Kelly,,Focht,1
588,29756,AW00029756,898,Tough and Reliable Parts,5,Southeast,US,897,SC,Mr.,Jeffrey,L.,Ford,0
589,29757,AW00029757,900,Basic Sports Equipment,4,Southwest,US,899,SC,Mr.,Garth,,Fort,0
590,29758,AW00029758,902,Cash & Carry Bikes,4,Southwest,US,901,SC,Ms.,Dorothy,J.,Fox,2
591,29759,AW00029759,904,Convenient Bike Shop,2,Northeast,US,903,SC,Ms.,Judith,B.,Frazier,0
592,29760,AW00029760,906,Fitness Bike Accessories,9,Australia,AU,905,SC,Mr.,John,,Fredericksen,0
593,29761,AW00029761,908,General Bike Corporation,6,Canada,CA,907,SC,Ms.,Susan,E.,French,0
594,29762,AW00029762,910,Quitting Business Distributors,5,Southeast,US,909,SC,Mr.,Liam,J.,Friedland,0
595,29763,AW00029763,912,Retail Cycle Shop,4,Southwest,US,911,SC,Mr.,Mihail,,Frintu,0
596,29764,AW00029764,914,Social Activities Club,4,Southwest,US,913,SC,Mr.,John,,Ford,2
597,29765,AW00029765,916,Blue Bicycle Company,3,Central,US,915,SC,Mr.,Paul,J.,Fulton,2
598,29766,AW00029766,920,General Riding Supplies,6,Canada,CA,919,SC,Mr.,Bob,,Gage,1
599,29767,AW00029767,922,Parts Shop,5,Southeast,US,921,SC,Ms.,Aldeen,J.,Gallagher,2
600,29768,AW00029768,924,Riding Excursions,4,Southwest,US,923,SC,Mr.,Michael,,Galos,0
601,29769,AW00029769,926,Unique Bikes,3,Central,US,925,SC,Mr.,Jon,,Ganio,1
